s_0,s_1,s_2,s_3,s_4,s_5,s_6,action,d_0,d_1,d_2,d_3,d_4,d_5
0.4477807,0.006179753,3.7964466,3.8146973e-06,298.23773,298.23773,-5.1110086,0.0,0.0,-2.3283064e-09,-0.014681578,-1.1920929e-06,0.014709473,0.014678955
0.4477807,0.006179751,3.781765,2.6226044e-06,298.25244,298.2524,0.0,0.0,0.0,-1.3969839e-09,-0.057067394,-2.6226044e-06,-0.011962891,-0.011932373
0.4477807,0.0061797495,3.7246976,0.0,298.24048,298.24048,0.0,0.0,0.0,-6.0535967e-09,-0.0035033226,1.66893e-06,-0.010559082,-0.010559082
0.4477807,0.0061797434,3.7211943,1.66893e-06,298.22992,298.22992,0.0,-2.4005666,0.00044456124,-2.7939677e-09,-0.0023481846,-9.536743e-07,-0.009338379,-0.009338379
0.44822526,0.0061797407,3.718846,7.1525574e-07,298.22058,298.22058,-2.4005666,0.0,0.0,-2.3283064e-09,0.027290344,2.3841858e-07,-0.0025634766,-0.0025634766
0.44822526,0.0061797383,3.7461364,9.536743e-07,298.21802,298.21802,0.0,-6.3474474,0.0011754334,-3.7252903e-09,-0.027453184,-7.1525574e-07,-0.00793457,-0.007965088
0.4494007,0.0061797346,3.7186832,2.3841858e-07,298.21008,298.21005,-6.3474474,-1.4935747,0.00027659535,-9.313226e-10,0.07102823,2.6226044e-06,0.02835083,0.02835083
0.4496773,0.0061797337,3.7897115,2.861023e-06,298.23843,298.2384,-1.4935747,-0.33786297,6.258488e-05,-1.3969839e-09,-0.048138857,-1.9073486e-06,-0.0076904297,-0.007659912
0.44973987,0.0061797323,3.7415726,9.536743e-07,298.23074,298.23074,-0.33786297,-11.672881,0.002161622,-2.9336661e-08,-0.015323639,-7.1525574e-07,-0.009185791,-0.009185791
0.4519015,0.006179703,3.726249,2.3841858e-07,298.22156,298.22156,-11.672881,0.0,0.0,9.313226e-10,0.11680961,6.67572e-06,0.099243164,0.099243164
0.4519015,0.006179704,3.8430586,6.914139e-06,298.3208,298.3208,0.0,-4.729132,0.00087577105,2.7939677e-09,-0.11059332,-6.914139e-06,-0.019927979,-0.019958496
0.45277727,0.0061797067,3.7324653,0.0,298.30087,298.30084,-4.729132,0.0,0.0,-1.3969839e-09,0.051386833,1.4305115e-06,0.0046081543,0.004638672
0.45277727,0.0061797053,3.783852,1.4305115e-06,298.30548,298.30548,0.0,-4.5857735,0.0008492172,5.5879354e-09,-0.05381608,-1.1920929e-06,-0.018127441,-0.018157959
0.45362648,0.006179711,3.730036,2.3841858e-07,298.28735,298.28732,-4.5857735,0.0,0.0,-1.8626451e-09,0.050814867,2.1457672e-06,0.0044555664,0.004486084
0.45362648,0.006179709,3.780851,2.3841858e-06,298.2918,298.2918,0.0,-12.544638,0.002323091,1.3504177e-08,-0.051557302,-2.1457672e-06,-0.016540527,-0.016571045
0.45594957,0.0061797225,3.7292936,2.3841858e-07,298.27527,298.27524,-12.544638,0.0,0.0,-2.7939677e-09,0.1274643,4.7683716e-06,0.10861206,0.10861206
0.45594957,0.0061797197,3.8567579,5.00679e-06,298.38388,298.38385,0.0,-0.8468814,0.00015681982,-1.3969839e-09,-0.11763048,-4.7683716e-06,-0.027313232,-0.027282715
0.4561064,0.0061797183,3.7391274,2.3841858e-07,298.35657,298.35657,-0.8468814,-4.761453,0.0008817613,-2.3283064e-09,0.0047926903,4.7683716e-07,-0.022979736,-0.022979736
0.45698816,0.006179716,3.74392,7.1525574e-07,298.3336,298.3336,-4.761453,-0.875938,0.00016221404,-1.3969839e-09,0.043486357,2.3841858e-07,0.0007324219,0.0007324219
0.45715037,0.0061797146,3.7874064,9.536743e-07,298.33432,298.33432,-0.875938,0.0,0.0,-4.656613e-10,-0.04279518,-7.1525574e-07,-0.020324707,-0.020324707
0.45715037,0.006179714,3.7446113,2.3841858e-07,298.314,298.314,0.0,-7.697903,0.0014255345,2.3283064e-09,-0.013369322,2.3841858e-07,-0.019165039,-0.019165039
0.4585759,0.0061797164,3.731242,4.7683716e-07,298.29483,298.29483,-7.697903,0.0,0.0,-1.8626451e-09,0.08405495,1.1920929e-06,0.034576416,0.034576416
0.4585759,0.0061797146,3.815297,1.66893e-06,298.3294,298.3294,0.0,-4.1995897,0.0007776916,2.3283064e-09,-0.07938099,-1.66893e-06,-0.020965576,-0.020965576
0.4593536,0.006179717,3.735916,0.0,298.30844,298.30844,-4.1995897,-2.436078,0.00045111775,9.313226e-10,0.046274424,1.9073486e-06,-0.0011291504,-0.0011291504
0.4598047,0.006179718,3.7821903,1.9073486e-06,298.3073,298.3073,-2.436078,-8.212112,0.0015207827,3.7252903e-09,-0.01791215,-7.1525574e-07,-0.011779785,-0.011779785
0.4613255,0.0061797216,3.7642782,1.1920929e-06,298.29553,298.29553,-8.212112,-1.6246308,0.00030085444,0.0,0.062298775,2.1457672e-06,0.042297363,0.042297363
0.46162635,0.0061797216,3.826577,3.33786e-06,298.33783,298.33783,-1.6246308,0.0,0.0,-1.3969839e-09,-0.06501198,-2.3841858e-06,-0.018341064,-0.018371582
0.46162635,0.00617972,3.761565,9.536743e-07,298.3195,298.31946,0.0,0.0,0.0,-1.3969839e-09,-0.022968054,-4.7683716e-07,-0.019805908,-0.01977539
0.46162635,0.0061797188,3.738597,4.7683716e-07,298.29968,298.29968,0.0,0.0,0.0,-1.3969839e-09,-0.003717184,-2.3841858e-07,-0.017456055,-0.017456055
0.46162635,0.0061797174,3.7348797,2.3841858e-07,298.28223,298.28223,0.0,0.0,0.0,-1.8626451e-09,-0.0026273727,0.0,-0.0154418945,-0.0154418945
0.46162635,0.0061797155,3.7322524,2.3841858e-07,298.26678,298.26678,0.0,0.0,0.0,-1.8626451e-09,-0.0019686222,9.536743e-07,-0.013641357,-0.013641357
0.46162635,0.0061797136,3.7302837,1.1920929e-06,298.25314,298.25314,0.0,-3.988527,0.00073862076,-9.313226e-10,-0.0015351772,7.1525574e-07,-0.012023926,-0.012054443
0.46236497,0.0061797127,3.7287486,1.9073486e-06,298.24112,298.2411,-3.988527,0.0,0.0,-3.7252903e-09,0.04610586,0.0,0.0038146973,0.0038452148
0.46236497,0.006179709,3.7748544,1.9073486e-06,298.24493,298.24493,0.0,-3.963425,0.0007339418,-1.3969839e-09,-0.043440104,-1.4305115e-06,-0.011077881,-0.011077881
0.4630989,0.0061797076,3.7314143,4.7683716e-07,298.23386,298.23386,-3.963425,0.0,0.0,-2.3283064e-09,0.0451293,9.536743e-07,0.0048217773,0.0048217773
